,Image,YOLO_inference_time,num_bbox,OODL_feat_extraction_time,OSVM_inference_time,OOD_object_present
498,000498.png,1313.927,3.0,4165.878,0.467,0.0
499,000499.png,1316.69,6.0,8860.224,0.616,0.0
500,000500.png,1331.023,2.0,2798.827,0.339,0.0
501,000501.png,1381.223,6.0,9084.844,0.606,0.0
502,000502.png,1379.31,1.0,1415.06,0.288,1.0
503,000503.png,1334.999,1.0,1411.993,0.28,1.0
504,000504.png,1322.477,1.0,1418.213,0.303,1.0
505,000505.png,1385.335,3.0,4150.366,0.442,0.0
506,000506.png,1343.66,1.0,1421.207,0.269,1.0
507,000507.png,1315.234,1.0,1407.433,0.263,1.0
508,000508.png,1429.824,8.0,11902.001,0.749,0.0
509,000509.png,1434.776,2.0,2794.163,0.386,0.0
510,000510.png,1359.224,16.0,26807.431,1.844,0.0
511,000511.png,1454.512,1.0,1571.782,0.304,0.0
512,000512.png,1715.085,1.0,1474.385,0.287,1.0
513,000513.png,1419.073,5.0,6944.459,0.542,0.0
514,000514.png,1336.35,3.0,4176.14,0.585,0.0
515,000515.png,1390.946,3.0,4198.008,0.457,2.0
516,000516.png,1349.467,1.0,1439.642,0.287,1.0
517,000517.png,1334.045,16.0,27517.403,1.848,0.0
518,000518.png,1332.212,10.0,15947.616,1.529,0.0
519,000519.png,1334.438,1.0,1470.72,0.279,0.0
520,000520.png,1317.786,6.0,8399.525,0.661,0.0
521,000521.png,1324.547,4.0,5575.977,0.472,3.0
522,000522.png,1331.572,,,,3.0
523,000523.png,1338.227,4.0,5573.499,0.529,1.0
524,000524.png,1314.95,4.0,5547.949,0.491,0.0
525,000525.png,1326.173,12.0,18320.356,1.501,0.0
526,000526.png,1324.548,5.0,6950.174,0.546,0.0
527,000527.png,1466.477,,,,0.0
528,000528.png,1938.29,1.0,1441.733,0.279,1.0
529,000529.png,1449.224,,,,1.0
530,000530.png,1323.151,,,,1.0
531,000531.png,1644.655,9.0,13327.675,0.806,0.0
532,000532.png,2263.493,2.0,2777.0,0.34,0.0
533,000533.png,1756.208,5.0,6817.744,0.593,1.0
534,000534.png,1794.709,,,,1.0
535,000535.png,1572.447,,,,1.0
536,000536.png,2352.571,2.0,2736.939,0.343,1.0
537,000537.png,1717.811,2.0,2745.353,0.403,0.0
538,000538.png,1686.499,,,,0.0
539,000539.png,1732.19,1.0,1424.85,0.272,1.0
540,000540.png,1465.583,4.0,5467.199,0.525,1.0
541,000541.png,1496.71,5.0,6815.471,0.528,0.0
542,000542.png,1517.909,2.0,2734.16,0.35,0.0
543,000543.png,4504.938,4.0,5458.441,0.548,3.0
544,000544.png,1874.354,,,,3.0
545,000545.png,1521.531,3.0,4084.313,0.417,0.0
546,000546.png,1414.168,,,,0.0
547,000547.png,1369.68,,,,0.0
548,000548.png,1352.827,1.0,1408.598,0.271,1.0
549,000549.png,1889.599,,,,1.0
550,000550.png,1391.363,2.0,2748.658,0.353,2.0
551,000551.png,1414.347,4.0,5619.977,0.544,3.0
552,000552.png,1485.659,2.0,2758.828,0.339,2.0
553,000553.png,1439.077,7.0,10316.22,1.192,0.0
554,000554.png,1405.188,1.0,1466.615,0.292,1.0
555,000555.png,1800.378,10.0,15196.019,1.481,0.0
556,000556.png,1812.066,7.0,10390.824,0.769,0.0
557,000557.png,1452.16,2.0,2783.999,0.34,0.0
558,000558.png,1665.983,,,,0.0
559,000559.png,1828.982,10.0,15120.615,1.634,0.0
560,000560.png,1533.503,1.0,1624.046,0.285,0.0
561,000561.png,1605.474,,,,0.0
562,000562.png,1427.518,5.0,6905.361,0.546,0.0
563,000563.png,1451.722,1.0,1439.389,0.296,0.0
564,000564.png,1438.542,,,,0.0
565,000565.png,1441.861,4.0,5543.037,0.479,0.0
566,000566.png,1437.498,3.0,4165.609,0.617,1.0
567,000567.png,1341.985,1.0,1473.27,0.295,1.0
568,000568.png,1452.796,1.0,1438.712,0.284,1.0
569,000569.png,1334.027,5.0,6925.55,0.54,4.0
570,000570.png,1327.09,2.0,3093.547,0.443,0.0
571,000571.png,1324.911,1.0,1585.385,0.28,0.0
572,000572.png,1330.793,9.0,16294.515,3.024,3.0
573,000573.png,1379.188,,,,3.0
574,000574.png,1435.147,1.0,1733.286,0.291,1.0
575,000575.png,1410.896,5.0,8482.584,1.292,3.0
576,000576.png,1435.472,8.0,12591.805,1.324,0.0
577,000577.png,1455.206,3.0,4010.787,0.456,0.0
578,000578.png,1461.329,,,,0.0
579,000579.png,1313.992,,,,0.0
580,000580.png,1337.606,6.0,8420.358,0.594,4.0
581,000581.png,1381.758,6.0,8378.339,0.606,2.0
582,000582.png,1318.943,,,,2.0
583,000583.png,1349.798,9.0,13022.666,1.325,0.0
584,000584.png,1387.827,3.0,4110.408,0.432,0.0
585,000585.png,1345.158,1.0,1361.619,0.29,0.0
586,000586.png,1330.721,11.0,15877.922,2.294,0.0
587,000587.png,1338.367,7.0,9239.74,0.755,0.0
588,000588.png,1326.814,7.0,9146.378,0.659,0.0
589,000589.png,1358.457,,,,0.0
590,000590.png,1355.638,10.0,14479.339,1.399,1.0
591,000591.png,1337.307,10.0,14976.59,1.345,0.0
592,000592.png,1772.317,5.0,6654.141,0.601,0.0
593,000593.png,1455.784,4.0,5267.546,0.471,0.0
594,000594.png,2000.434,13.0,19695.225,3.339,0.0
595,000595.png,1801.966,6.0,7888.554,0.702,0.0
596,000596.png,1511.062,2.0,2668.524,0.328,0.0
597,000597.png,1345.349,3.0,3929.08,0.403,2.0
598,000598.png,1356.068,4.0,5241.399,0.531,0.0
599,000599.png,1328.667,1.0,1364.522,0.271,0.0
600,000600.png,1323.014,2.0,2638.666,0.371,0.0
601,000601.png,1348.241,9.0,13051.235,1.291,0.0
602,000602.png,1387.447,2.0,2815.2,0.342,1.0
603,000603.png,1320.528,4.0,5244.542,0.476,0.0
604,000604.png,1317.853,3.0,3943.119,0.465,0.0
605,000605.png,1344.773,6.0,7878.884,0.599,0.0
606,000606.png,1320.963,10.0,14190.748,1.424,1.0
607,000607.png,1397.971,1.0,1434.501,0.28,1.0
608,000608.png,1417.589,2.0,2626.879,0.337,1.0
609,000609.png,1498.885,5.0,6538.499,0.528,0.0
610,000610.png,1363.215,1.0,1359.102,0.265,0.0
611,000611.png,1351.82,3.0,3939.654,0.396,3.0
612,000612.png,1329.052,3.0,3936.965,0.449,2.0
613,000613.png,1336.152,3.0,3928.908,0.401,0.0
614,000614.png,1321.081,1.0,1354.39,0.264,0.0
615,000615.png,1320.934,12.0,17615.341,2.343,0.0
616,000616.png,1321.594,7.0,9159.108,0.789,0.0
617,000617.png,1325.139,2.0,2631.441,0.365,0.0
618,000618.png,1336.549,11.0,15979.098,1.432,0.0
619,000619.png,1317.866,9.0,12431.714,0.78,0.0
620,000620.png,1321.916,1.0,1384.588,0.287,1.0
621,000621.png,1339.717,,,,1.0
622,000622.png,1318.711,2.0,2682.175,0.352,0.0
623,000623.png,1324.242,4.0,5822.396,0.464,3.0
624,000624.png,1377.489,8.0,15919.438,1.98,3.0
625,000625.png,1333.329,6.0,10367.151,0.719,4.0
626,000626.png,1398.895,3.0,4247.472,0.413,1.0
627,000627.png,1419.846,4.0,5470.922,0.485,0.0
628,000628.png,1405.66,2.0,2736.76,0.348,1.0
629,000629.png,1324.177,7.0,10180.592,1.161,0.0
630,000630.png,1328.455,2.0,2708.58,0.337,0.0
631,000631.png,1322.793,5.0,7050.602,0.547,0.0
632,000632.png,1443.399,1.0,1355.637,0.268,0.0
633,000633.png,1515.015,2.0,2646.944,0.34,0.0
634,000634.png,1533.088,4.0,5277.699,0.462,0.0
635,000635.png,1617.352,2.0,2717.802,0.338,0.0
636,000636.png,1395.143,,,,0.0
637,000637.png,1442.712,3.0,3972.987,0.457,0.0
638,000638.png,1320.506,3.0,3967.223,0.408,3.0
639,000639.png,1330.11,10.0,15217.079,1.365,0.0
640,000640.png,1325.278,2.0,2661.81,0.334,1.0
641,000641.png,1318.841,2.0,2672.761,0.338,0.0
642,000642.png,1393.162,1.0,1430.192,0.287,0.0
643,000643.png,1376.746,2.0,2809.885,0.368,2.0
644,000644.png,1418.739,4.0,5896.781,0.475,4.0
645,000645.png,1328.547,1.0,1462.204,0.285,0.0
646,000646.png,1366.511,,,,0.0
647,000647.png,1319.619,2.0,2695.704,0.369,0.0
648,000648.png,1327.488,4.0,5358.202,0.48,0.0
649,000649.png,1325.755,1.0,1370.223,0.287,1.0
650,000650.png,1317.521,4.0,5510.891,0.477,1.0
651,000651.png,1306.51,6.0,8475.154,0.687,0.0
652,000652.png,1329.746,5.0,6897.206,0.53,1.0
653,000653.png,1318.059,6.0,8514.518,0.694,0.0
654,000654.png,1362.608,3.0,3976.175,0.399,0.0
655,000655.png,1344.213,2.0,2656.155,0.333,2.0
656,000656.png,1324.982,2.0,2656.278,0.333,1.0
657,000657.png,1326.64,7.0,11782.965,1.332,4.0
658,000658.png,1324.305,3.0,4118.93,0.464,2.0
659,000659.png,1316.98,6.0,8707.01,1.149,0.0
660,000660.png,1318.592,,,,0.0
661,000661.png,1324.663,2.0,2733.467,0.331,0.0
662,000662.png,1318.061,11.0,16146.098,4.517,6.0
663,000663.png,1360.593,4.0,5287.771,0.467,0.0
664,000664.png,1409.501,,,,0.0
665,000665.png,1525.349,2.0,2638.033,0.339,1.0
666,000666.png,1389.112,2.0,2636.425,0.331,0.0
667,000667.png,1344.209,2.0,2642.164,0.337,1.0
668,000668.png,1340.717,1.0,1416.214,0.301,0.0
669,000669.png,1326.393,2.0,2740.051,0.374,0.0
670,000670.png,1333.596,4.0,5403.192,0.474,2.0
671,000671.png,1324.393,2.0,2696.92,0.362,0.0
672,000672.png,1322.53,1.0,1351.477,0.268,0.0
673,000673.png,1320.083,11.0,16259.433,1.56,0.0
674,000674.png,1313.229,,,,0.0
675,000675.png,1314.45,7.0,9408.778,0.768,2.0
676,000676.png,1338.635,4.0,5302.334,0.473,0.0
677,000677.png,1368.566,5.0,6664.053,0.619,4.0
678,000678.png,1329.129,2.0,2687.341,0.357,2.0
679,000679.png,1390.012,10.0,15138.593,1.828,0.0
680,000680.png,1722.583,4.0,5273.129,0.544,2.0
681,000681.png,1358.904,3.0,3949.198,0.404,2.0
682,000682.png,1330.632,4.0,5242.136,0.474,0.0
683,000683.png,1322.791,6.0,8017.597,0.68,1.0
684,000684.png,1362.474,5.0,6560.703,0.536,0.0
685,000685.png,1503.618,7.0,9775.058,0.689,0.0
686,000686.png,1370.194,4.0,5261.048,0.469,0.0
687,000687.png,1315.231,2.0,2638.494,0.338,2.0
688,000688.png,1324.509,11.0,16039.914,2.206,0.0
689,000689.png,1383.406,1.0,1420.132,0.502,0.0
690,000690.png,1367.938,2.0,2638.516,0.349,2.0
691,000691.png,1549.704,4.0,5234.242,0.466,0.0
692,000692.png,1336.846,1.0,1355.389,0.276,1.0
693,000693.png,1333.314,3.0,3931.406,0.402,1.0
694,000694.png,1330.633,5.0,6561.929,0.533,3.0
695,000695.png,1322.1,6.0,7837.032,0.596,0.0
696,000696.png,1337.808,6.0,7866.323,0.716,1.0
697,000697.png,1385.001,1.0,1368.423,0.269,0.0
698,000698.png,1327.699,10.0,14982.311,1.509,0.0
699,000699.png,1323.332,2.0,2912.588,0.332,0.0
700,000700.png,1324.363,3.0,3990.836,0.399,1.0
701,000701.png,1329.037,8.0,11293.73,0.734,2.0
702,000702.png,1326.322,8.0,10833.77,0.718,0.0
703,000703.png,1305.387,,,,0.0
704,000704.png,1309.029,,,,0.0
705,000705.png,1322.65,3.0,3939.473,0.451,3.0
706,000706.png,1324.845,1.0,1352.562,0.272,1.0
707,000707.png,1331.009,8.0,11231.445,0.74,0.0
708,000708.png,1332.051,2.0,2639.133,0.328,2.0
709,000709.png,1319.024,1.0,1339.626,0.266,1.0
710,000710.png,1313.658,2.0,2587.552,0.333,0.0
711,000711.png,1331.405,3.0,3907.326,0.39,1.0
712,000712.png,1318.95,3.0,3907.461,0.448,0.0
713,000713.png,1327.121,9.0,12691.371,0.928,0.0
714,000714.png,1330.235,9.0,12569.452,1.437,1.0
715,000715.png,1380.524,,,,1.0
716,000716.png,1322.757,1.0,1357.17,0.282,1.0
717,000717.png,1348.936,4.0,5227.309,0.474,0.0
718,000718.png,1327.182,8.0,11036.16,0.786,0.0
719,000719.png,1320.605,5.0,6544.438,0.529,4.0
720,000720.png,1324.713,6.0,8102.945,0.692,0.0
721,000721.png,1362.576,,,,0.0
722,000722.png,1375.011,1.0,1367.729,0.274,0.0
723,000723.png,1331.87,5.0,6567.027,0.608,0.0
724,000724.png,1353.602,4.0,5238.364,0.477,3.0
725,000725.png,1318.808,1.0,1365.279,0.267,0.0
726,000726.png,1322.399,6.0,8296.987,0.659,0.0
727,000727.png,1324.048,2.0,2648.009,0.357,1.0
728,000728.png,1319.624,2.0,2648.178,0.364,0.0
729,000729.png,1326.842,2.0,2643.586,0.332,0.0
730,000730.png,1315.817,,,,0.0
731,000731.png,1313.516,3.0,3935.592,0.463,1.0
732,000732.png,1365.912,2.0,2650.642,0.343,2.0
733,000733.png,1348.205,3.0,3932.356,0.406,1.0
734,000734.png,1324.092,6.0,8237.614,0.698,2.0
735,000735.png,1334.751,5.0,6559.111,0.539,0.0
736,000736.png,1335.167,2.0,2644.754,0.332,1.0
737,000737.png,1312.229,,,,1.0
738,000738.png,1308.4,1.0,1365.828,0.279,0.0
739,000739.png,1324.214,2.0,2640.002,0.344,0.0
740,000740.png,1356.92,11.0,19186.677,2.205,0.0
741,000741.png,1377.287,4.0,5387.978,0.49,3.0
742,000742.png,1328.623,8.0,12013.072,1.206,0.0
743,000743.png,1324.679,2.0,2758.669,0.339,0.0
744,000744.png,1356.161,6.0,1822565.515,1.856,1.0
745,000745.png,1326.856,,,,1.0
746,000746.png,1310.163,2.0,3834.617,0.374,0.0
747,000747.png,1336.239,16.0,2281910.189,4.199,0.0
748,000748.png,1388.611,1.0,2779.499,0.314,1.0
749,000749.png,1393.172,4.0,39856.554,2.733,0.0
750,000750.png,1380.122,10.0,32897.155,2.38,5.0
751,000751.png,1359.434,2.0,2928.395,0.379,1.0
752,000752.png,1348.201,7.0,3213939.269,12.804,4.0
753,000753.png,1324.696,1.0,11666.578,1.624,0.0
754,000754.png,1328.781,1.0,10483.639,1.645,1.0
755,000755.png,1329.427,5.0,1408458.953,1.737,0.0
756,000756.png,1311.481,4.0,31540.149,4.3,0.0
757,000757.png,1315.124,2.0,12522.059,0.9,0.0
758,000758.png,1322.917,8.0,25272.024,2.9,0.0
759,000759.png,1326.751,3.0,4256.562,0.415,3.0
760,000760.png,1329.607,12.0,346061.163,15.384,0.0
761,000761.png,1328.954,,,,0.0
762,000762.png,1316.685,10.0,347034.667,8.974,1.0
763,000763.png,1332.738,9.0,329031.245,10.431,0.0
764,000764.png,1336.822,1.0,8791.017,1.871,0.0
765,000765.png,1355.456,13.0,659676.013,3.362,4.0
766,000766.png,1331.692,1.0,1973.545,0.281,1.0
767,000767.png,1344.611,3.0,4255.895,2.511,3.0
768,000768.png,1450.76,3.0,25583.487,2.497,0.0
769,000769.png,1333.495,14.0,659616.285,3.169,0.0
770,000770.png,1318.261,6.0,16427.63,4.709,1.0
771,000771.png,1320.531,3.0,23865.575,1.046,0.0
772,000772.png,1307.285,,,,0.0
773,000773.png,1321.919,3.0,303349.141,0.411,0.0
774,000774.png,1339.96,6.0,9309.932,6.806,5.0
775,000775.png,1367.177,,,,5.0
776,000776.png,1322.203,,,,5.0
777,000777.png,1322.251,3.0,25027.112,4.133,0.0
778,000778.png,1322.663,2.0,306753.157,0.36,0.0
779,000779.png,1425.822,1.0,1422.541,0.263,0.0
780,000780.png,1380.003,5.0,6916.873,0.525,0.0
781,000781.png,1388.206,7.0,339534.883,0.683,2.0
782,000782.png,1343.562,4.0,5322.001,0.519,0.0
783,000783.png,1319.235,7.0,41442.673,2.038,0.0
784,000784.png,1329.717,7.0,16463.663,4.25,0.0
785,000785.png,1416.555,8.0,334190.128,0.753,0.0
786,000786.png,1435.625,3.0,3941.348,0.397,0.0
787,000787.png,1341.896,2.0,13136.171,2.175,0.0
788,000788.png,1333.031,,,,0.0
789,000789.png,1331.016,23.0,716994.593,14.579,18.0
790,000790.png,1328.851,4.0,304930.772,0.461,2.0
791,000791.png,1315.177,,,,2.0
792,000792.png,1313.797,3.0,3967.065,1.415,0.0
793,000793.png,1326.202,2.0,12408.775,2.202,0.0
794,000794.png,1332.702,2.0,16466.914,2.178,1.0
795,000795.png,1321.507,11.0,339131.394,12.391,0.0
796,000796.png,1354.621,6.0,318088.866,0.606,0.0
797,000797.png,1321.222,4.0,5271.75,0.481,0.0
798,000798.png,1321.172,13.0,369711.835,15.389,3.0
799,000799.png,1314.283,2.0,14227.739,0.864,2.0
800,000800.png,1363.324,3.0,302005.909,0.419,3.0
801,000801.png,1314.526,5.0,6915.608,0.553,4.0
802,000802.png,1322.137,7.0,340570.589,1.163,5.0
803,000803.png,1323.434,2.0,2968.903,0.366,1.0
804,000804.png,1312.164,3.0,6662.193,2.75,0.0
805,000805.png,1331.658,2.0,16700.801,1.962,2.0
806,000806.png,1376.754,7.0,321155.016,0.864,2.0
807,000807.png,1341.174,13.0,349515.879,1.565,0.0
808,000808.png,1341.932,8.0,341011.109,0.935,2.0
809,000809.png,1327.163,3.0,3966.812,0.413,1.0
810,000810.png,1368.483,3.0,12341.458,2.394,3.0
811,000811.png,1563.57,1.0,8488.615,1.598,0.0
812,000812.png,1417.843,,,,0.0
813,000813.png,1379.598,2.0,14577.786,0.923,0.0
814,000814.png,1450.293,1.0,301654.145,0.28,0.0
815,000815.png,1424.594,2.0,2733.901,0.361,1.0
816,000816.png,1418.657,,,,1.0
817,000817.png,1405.3,3.0,3952.878,0.429,1.0
818,000818.png,1396.334,2.0,2649.478,0.332,1.0
819,000819.png,1330.218,8.0,339846.533,0.734,5.0
820,000820.png,1358.404,10.0,345593.012,2.277,0.0
821,000821.png,1330.774,1.0,1400.698,0.594,1.0
822,000822.png,1352.531,5.0,9719.457,3.506,0.0
823,000823.png,1326.797,8.0,339157.528,1.266,0.0
824,000824.png,1373.217,4.0,13255.312,2.878,0.0
825,000825.png,1320.04,1.0,8623.312,1.598,0.0
826,000826.png,1326.443,2.0,15051.722,0.85,0.0
827,000827.png,1330.578,6.0,309122.758,0.696,0.0
828,000828.png,1319.478,3.0,6422.109,2.752,0.0
829,000829.png,1381.905,7.0,335790.444,0.688,0.0
830,000830.png,1497.292,4.0,5268.584,0.462,4.0
831,000831.png,1460.657,6.0,40313.091,1.546,0.0
832,000832.png,1415.864,,,,0.0
833,000833.png,1358.228,4.0,304004.115,0.532,3.0
834,000834.png,1344.721,2.0,2746.336,0.371,0.0
835,000835.png,1436.127,6.0,39124.604,1.734,0.0
836,000836.png,1409.827,2.0,301867.034,0.337,0.0
837,000837.png,1345.891,5.0,6805.189,0.53,0.0
838,000838.png,1354.506,2.0,12448.75,2.068,2.0
839,000839.png,1352.375,1.0,8532.756,1.616,0.0
840,000840.png,1331.105,3.0,315641.692,0.406,2.0
841,000841.png,1345.203,10.0,45756.543,4.695,0.0
842,000842.png,1312.195,,,,0.0
843,000843.png,1312.523,3.0,304542.305,0.417,0.0
844,000844.png,1331.595,3.0,3971.498,0.452,3.0
845,000845.png,1319.056,,,,3.0
846,000846.png,1329.197,9.0,343915.734,1.961,0.0
847,000847.png,1324.403,11.0,347623.206,2.246,0.0
848,000848.png,1320.371,2.0,2732.958,0.351,2.0
849,000849.png,1520.353,1.0,1380.697,0.377,0.0
850,000850.png,1351.02,3.0,20423.248,2.508,0.0
851,000851.png,1498.219,4.0,317942.956,0.47,0.0
852,000852.png,1380.122,1.0,1372.812,0.269,0.0
853,000853.png,1481.571,2.0,2644.769,0.336,0.0
854,000854.png,1466.231,7.0,36303.945,4.098,0.0
855,000855.png,1358.594,10.0,325488.661,5.578,5.0
856,000856.png,1349.95,3.0,24197.342,1.024,3.0
857,000857.png,1341.783,10.0,326123.952,6.475,3.0
858,000858.png,1392.086,4.0,322578.672,0.533,2.0
859,000859.png,1328.389,3.0,3903.162,0.444,0.0
860,000860.png,1326.593,2.0,2619.914,0.332,2.0
861,000861.png,1322.554,,,,2.0
862,000862.png,1313.197,,,,2.0
863,000863.png,1312.476,4.0,23999.437,3.258,0.0
864,000864.png,1347.838,3.0,312487.081,0.407,2.0
865,000865.png,1324.649,1.0,1363.106,0.265,1.0
866,000866.png,1346.181,9.0,45301.618,3.32,0.0
867,000867.png,1319.517,,,,0.0
868,000868.png,1320.09,3.0,303335.461,0.404,2.0
869,000869.png,1326.585,4.0,5294.341,0.551,1.0
870,000870.png,1344.006,8.0,342309.086,0.74,1.0
871,000871.png,1323.721,3.0,3949.133,0.393,3.0
872,000872.png,1330.231,9.0,344925.338,1.315,8.0
873,000873.png,1317.625,2.0,2873.989,0.347,0.0
874,000874.png,1322.152,4.0,32157.143,2.931,4.0
875,000875.png,1326.008,4.0,308225.13,0.486,4.0
876,000876.png,1315.419,6.0,15873.035,3.653,0.0
877,000877.png,1322.038,7.0,330621.752,1.26,0.0
878,000878.png,1326.642,9.0,15471.724,1.274,0.0
879,000879.png,1316.571,,,,0.0
880,000880.png,1319.703,1.0,1454.098,0.397,1.0
881,000881.png,1414.613,6.0,9137.419,0.609,0.0
882,000882.png,1678.73,7.0,12804.174,2.2,0.0
883,000883.png,1326.31,1.0,1527.721,0.297,1.0
884,000884.png,1329.425,3.0,4135.824,0.429,2.0
885,000885.png,1317.3,1.0,1410.313,0.289,0.0
886,000886.png,1321.699,4.0,7290.16,1.06,0.0
887,000887.png,1435.391,2.0,9315.676,2.276,1.0
888,000888.png,1574.667,7.0,21314.841,15.705,1.0
889,000889.png,1335.692,9.0,111760.322,1.729,0.0
890,000890.png,1334.446,6.0,336966.894,0.68,0.0
891,000891.png,1324.915,2.0,2801.114,0.411,2.0
892,000892.png,1354.963,2.0,2675.39,0.362,2.0
893,000893.png,1364.493,2.0,2657.954,0.357,1.0
894,000894.png,1335.835,3.0,39167.655,1.015,2.0
895,000895.png,1311.206,,,,2.0
896,000896.png,1314.341,13.0,125723.688,14.459,0.0
897,000897.png,1325.842,2.0,152542.807,0.342,1.0
898,000898.png,1339.426,3.0,5298.194,0.495,2.0
899,000899.png,1417.583,3.0,5021.713,0.477,2.0
900,000900.png,1419.334,3.0,4108.982,0.399,0.0
901,000901.png,1325.751,1.0,1416.807,0.273,0.0
902,000902.png,1382.517,4.0,5630.203,0.53,3.0
903,000903.png,1396.044,3.0,4071.811,0.41,1.0
904,000904.png,1314.294,1.0,1402.699,0.273,1.0
905,000905.png,1401.995,4.0,5605.854,0.498,0.0
906,000906.png,1332.892,5.0,7161.619,0.634,1.0
907,000907.png,1331.02,4.0,5380.454,0.533,2.0
908,000908.png,1382.732,9.0,14650.984,1.45,3.0
909,000909.png,1361.616,1.0,1539.343,0.299,1.0
910,000910.png,1327.364,5.0,6804.25,0.676,4.0
911,000911.png,1354.798,5.0,6971.084,0.597,0.0
912,000912.png,1393.817,1.0,1408.159,0.276,1.0
913,000913.png,1329.863,7.0,10760.135,1.273,0.0
914,000914.png,1368.924,4.0,8899.787,1.293,0.0
915,000915.png,1336.675,6.0,9298.304,1.086,0.0
916,000916.png,1327.411,4.0,5463.11,0.812,3.0
917,000917.png,1313.373,,,,3.0
918,000918.png,1325.408,,,,3.0
919,000919.png,1313.235,3.0,5716.499,0.463,0.0
920,000920.png,1335.442,12.0,22783.74,3.742,0.0
921,000921.png,1320.268,2.0,3388.285,0.482,1.0
922,000922.png,1316.917,,,,1.0
923,000923.png,1324.19,1.0,1507.861,0.378,0.0
924,000924.png,1311.999,1.0,1707.641,0.428,1.0
925,000925.png,1310.326,1.0,1675.813,0.292,1.0
926,000926.png,1321.568,2.0,3023.294,0.368,1.0
927,000927.png,1309.148,3.0,4795.504,0.442,0.0
928,000928.png,1320.574,1.0,1486.668,0.274,1.0
929,000929.png,1369.113,3.0,4541.767,0.42,2.0
930,000930.png,1323.945,8.0,13712.072,1.276,3.0
931,000931.png,1350.815,1.0,1416.043,0.6,0.0
932,000932.png,1332.383,8.0,13977.924,1.695,0.0
933,000933.png,1307.648,,,,0.0
934,000934.png,1323.302,,,,0.0
935,000935.png,1310.031,1.0,2068.542,0.307,1.0
936,000936.png,1320.145,,,,1.0
937,000937.png,1372.639,5.0,11021.063,1.447,1.0
938,000938.png,1336.062,,,,1.0
939,000939.png,1321.332,5.0,8663.346,1.415,0.0
940,000940.png,1385.482,5.0,6991.863,0.531,0.0
941,000941.png,1338.807,3.0,4092.107,0.46,0.0
942,000942.png,1322.235,5.0,7473.38,1.505,0.0
943,000943.png,1325.73,4.0,5863.719,0.533,2.0
944,000944.png,1320.283,,,,2.0
945,000945.png,1345.134,1.0,1419.896,0.287,1.0
946,000946.png,1464.214,,,,1.0
947,000947.png,1387.502,2.0,2747.421,0.336,2.0
948,000948.png,1404.686,6.0,8713.902,1.115,5.0
949,000949.png,1862.221,1.0,1395.803,0.291,0.0
950,000950.png,1414.91,1.0,1371.746,0.284,0.0
951,000951.png,2454.699,8.0,12782.893,1.226,0.0
952,000952.png,1653.936,7.0,10294.433,0.652,7.0
953,000953.png,1340.012,6.0,8075.913,0.658,1.0
954,000954.png,1342.479,4.0,5382.212,0.486,0.0
955,000955.png,1329.748,2.0,2699.822,0.399,0.0
956,000956.png,1320.854,1.0,1394.885,0.276,0.0
957,000957.png,1326.081,1.0,1395.278,0.274,0.0
958,000958.png,1348.747,3.0,4042.179,0.434,0.0
959,000959.png,1369.021,1.0,1395.849,0.293,0.0
960,000960.png,1329.288,6.0,8731.569,0.638,0.0
961,000961.png,1322.68,3.0,4102.036,0.539,0.0
962,000962.png,1320.119,7.0,11104.13,1.25,0.0
963,000963.png,1316.714,5.0,7283.353,0.538,0.0
964,000964.png,1313.693,4.0,6483.205,0.465,0.0
965,000965.png,1318.146,6.0,11121.002,1.194,0.0
966,000966.png,1323.012,6.0,14134.515,1.146,0.0
967,000967.png,1319.725,8.0,16227.02,1.567,0.0
968,000968.png,1325.028,7.0,11975.571,1.558,7.0
969,000969.png,1316.395,9.0,14771.544,1.021,1.0
970,000970.png,1316.512,4.0,5939.368,0.469,2.0
971,000971.png,1323.235,1.0,1449.006,0.316,1.0
972,000972.png,1372.205,,,,1.0
973,000973.png,1325.665,2.0,2891.969,0.418,0.0
974,000974.png,1332.995,4.0,5658.103,1.579,0.0
975,000975.png,1318.22,9.0,15430.411,1.516,0.0
976,000976.png,1310.378,1.0,1573.315,0.29,0.0
977,000977.png,1308.161,2.0,3075.104,0.345,1.0
978,000978.png,1323.79,6.0,9899.608,0.609,0.0
979,000979.png,1327.907,2.0,2804.131,0.347,1.0
980,000980.png,1369.316,1.0,1452.931,0.318,1.0
981,000981.png,1325.511,8.0,13001.516,1.251,0.0
982,000982.png,1400.999,3.0,4270.847,0.427,2.0
983,000983.png,1445.409,7.0,9900.908,0.707,1.0
984,000984.png,1376.764,5.0,6678.608,0.555,0.0
985,000985.png,1327.156,6.0,8329.68,0.705,0.0
986,000986.png,1466.77,4.0,5487.486,0.729,0.0
987,000987.png,1450.254,4.0,7514.619,0.996,0.0
988,000988.png,1429.355,3.0,4141.404,0.422,0.0
989,000989.png,1403.084,3.0,4085.895,0.409,0.0
990,000990.png,1392.265,1.0,1404.864,0.286,0.0
991,000991.png,1350.286,8.0,12170.999,1.241,0.0
992,000992.png,1329.632,8.0,11438.468,0.745,0.0
993,000993.png,1345.349,8.0,12176.785,1.187,0.0
994,000994.png,1337.51,1.0,1418.149,0.28,0.0
995,000995.png,1328.605,3.0,4186.473,0.403,2.0
996,000996.png,1331.216,8.0,11462.477,0.796,0.0
997,000997.png,1483.501,6.0,8161.585,0.634,0.0
